59623	44
0	ROOT
1	nsubj
2	det
3	amod
4	prep
5	pobj
6	advmod
7	xcomp
8	dobj
9	rcmod
10	nsubjpass
11	auxpass
12	poss
13	dep
14	mark
15	nn
16	ccomp
17	appos
18	cop
19	cc
20	conj
21	aux
22	neg
23	prt
24	vmod
25	discourse
26	expl
27	tmod
28	advcl
29	pcomp
30	num
31	npadvmod
32	parataxis
33	possessive
34	csubj
35	iobj
36	predet
37	acomp
38	preconj
39	number
40	quantmod
41	mwe
42	csubjpass
43	punct
54458	bumpers	6
54459	howells	6
54460	pistacchio	6
54461	medium-sized	6
54462	bourton	6
54463	zosozo	6
54464	veii	6
54465	strath	6
54466	tyrannized	6
54467	exotics	6
54468	tould	6
54469	cooking-stove	6
54470	alix	6
54471	gloominess	6
54472	albertine	6
54473	sheeting	6
54474	burdock	6
54475	ofthe	6
54476	dismas	6
54477	cruder	6
54478	falconara	6
54479	morpheus	6
54480	tenders	6
54481	nudges	6
54482	tahoe	6
54483	blyth	6
54484	choral	6
54485	quatrain	6
54486	clamours	6
54487	dead-room	6
54488	leipsig	6
54489	pastolik	6
54490	thwacked	6
54491	statim	6
54492	fox-hunt	6
54493	vinaigrette	6
54494	ninepin	6
54495	harkee	6
54496	twiddling	6
54497	vociferate	6
54498	andersonville	6
54499	reliant	6
54500	unsubdued	6
54501	greenville	6
54502	sad-eyed	6
54503	tempestuously	6
54504	belaying-pin	6
54505	duclos	6
54506	gallicia	6
54507	weekday	6
54508	lunges	6
54509	tattooing	6
54510	megrims	6
54511	seed-cake	6
54512	spotlessly	6
54513	peremptoriness	6
54514	varneck	6
54515	imposts	6
54516	picters	6
54517	gate-keeper	6
54518	top-sails	6
54519	uwaine	6
54520	quiets	6
54521	blood-drinker	6
54522	besmeared	6
54523	baled	6
54524	wed.	6
54525	inheritances	6
54526	storm-cloud	6
54527	longbow	6
54528	peridor	6
54529	gearing	6
54530	river-god	6
54531	spud	6
54532	soliloquizing	6
54533	transversely	6
54534	reascended	6
54535	gravel-pits	6
54536	dorsal	6
54537	pettifogging	6
54538	water-spouts	6
54539	abscess	6
54540	twit	6
54541	steam-tug	6
54542	hoop-iron	6
54543	smooth-tongued	6
54544	lieutenancy	6
54545	panchaud	6
54546	retailer	6
54547	half-expected	6
54548	maleficent	6
54549	mouffetard	6
54550	loamshire	6
54551	picayune	6
54552	pillsbury	6
54553	exuded	6
54554	gaming-house	6
54555	elongation	6
54556	nayther	6
54557	zip	6
54558	sun-hero	6
54559	knock-down	6
54560	squashy	6
54561	dish-covers	6
54562	oiseaux	6
54563	love-lorn	6
54564	boobies	6
54565	death-room	6
54566	detesting	6
54567	legitimist	6
54568	pleasure-seeking	6
54569	fencing-master	6
54570	coal-merchant	6
54571	clave	6
54572	thin-skinned	6
54573	tessier	6
54574	irrigate	6
54575	misleads	6
54576	triomphe	6
54577	accordant	6
54578	prepossessions	6
54579	poetically	6
54580	green-grocer	6
54581	well-a-day	6
54582	divorces	6
54583	shorthorns	6
54584	cesspool	6
54585	travelling-bag	6
54586	sublimation	6
54587	natali	6
54588	kellner	6
54589	origins	6
54590	jehu	6
54591	whirligig	6
54592	druggists	6
54593	lumbago	6
54594	lieber	6
54595	799	6
54596	bull-dogs	6
54597	remonstrant	6
54598	masaniello	6
54599	decking	6
54600	strakencz	6
54601	trustin	6
54602	cross-bars	6
54603	riche	6
54604	extry	6
54605	brickmaker	6
54606	conciergerie	6
54607	weds	6
54608	aversions	6
54609	moire	6
54610	doux	6
54611	window-curtain	6
54612	precheurs	6
54613	sorrento	6
54614	consumedly	6
54615	quakeress	6
54616	nullify	6
54617	sunup	6
54618	pygmalion	6
54619	fogy	6
54620	morkinskinna	6
54621	clusium	5
54622	gimlets	5
54623	diner	5
54624	jolie	5
54625	n'ai	5
54626	stid	5
54627	bright-blue	5
54628	gracia	5
54629	numidian	5
54630	tale-bearing	5
54631	blockaded	5
54632	saint-paul	5
54633	oscillated	5
54634	punctuate	5
54635	platoons	5
54636	danc	5
54637	cabinet-making	5
54638	corday	5
54639	artillerists	5
54640	saint-simonians	5
54641	trusten	5
54642	light-minded	5
54643	gun-shot	5
54644	armorers	5
54645	detritus	5
54646	assassinations	5
54647	menilmontant	5
54648	after-taste	5
54649	sewermen	5
54650	voids	5
54651	labyrinths	5
54652	ineffaceable	5
54653	gracchi	5
54654	chenier	5
54655	reacting	5
54656	greuze	5
54657	hay-ricks	5
54658	satchell	5
54659	bretonne	5
54660	mayoralty	5
54661	censorinus	5
54662	trefoil	5
54663	bots	5
54664	chevaux	5
54665	lighterman	5
54666	irrecoverable	5
54667	scratchin	5
54668	assembles	5
54669	levantine	5
54670	adjusts	5
54671	disciplining	5
54672	ryde	5
54673	red-breast	5
54674	a-layin	5
54675	babylone	5
54676	ruffianism	5
54677	city-bred	5
54678	amphora	5
54679	pardi	5
54680	rectors	5
54681	unfruitful	5
54682	tatary	5
54683	stringin	5
54684	nippers	5
54685	new-fashioned	5
54686	toves	5
54687	gyre	5
54688	mome	5
54689	jacquerie	5
54690	booke	5
54691	sublimer	5
54692	madelonettes	5
54693	chimney-builders	5
54694	farm-work	5
54695	jours	5
54696	stable-keeper	5
54697	worrited	5
54698	aureus	5
54699	gev	5
54700	perihelion	5
54701	froid	5
54702	cowcumber	5
54703	parti-coloured	5
54704	shoaled	5
54705	printanier	5
54706	lapt	5
54707	dicker	5
54708	key-bugle	5
54709	likin	5
54710	catacombs	5
54711	joh	5
54712	microcosm	5
54713	burman	5
54714	rookeries	5
54715	heart-whole	5
54716	dease	5
54717	inappropriately	5
54718	pleasure-ground	5
54719	britton	5
54720	prognosticate	5
54721	lesgle	5
54722	praef	5
54723	generous-hearted	5
54724	canonicals	5
54725	renovated	5
54726	entrance-door	5
54727	servant-woman	5
54728	touchin	5
54729	royalism	5
54730	mayence	5
54731	frettin	5
54732	a-staring	5
54733	ikeega	5
54734	fresh-killed	5
54735	a-cryin	5
54736	static	5
54737	aften	5
54738	pegre	5
54739	iterated	5
54740	rota	5
54741	troublin	5
54742	larva	5
54743	filiam	5
54744	titi	5
54745	sun-dogs	5
54746	anvig	5
54747	ultime	5
54748	argenteuil	5
54749	disburdened	5
54750	michaels	5
54751	hyar	5
54752	farm-labourers	5
54753	saft	5
54754	commemorating	5
54755	fruit-seller	5
54756	wesleyan	5
54757	thales	5
54758	a-walking	5
54759	phthisis	5
54760	good-nights	5
54761	unlearning	5
54762	donner	5
54763	genlis	5
54764	curtsying	5
54765	town-bred	5
54766	vrain	5
54767	recluses	5
54768	rimy	5
54769	precentors	5
54770	two-roomed	5
54771	circesium	5
54772	saint-benoit	5
54773	color-blind	5
54774	effervescing	5
54775	citeaux	5
54776	slipperiness	5
54777	swop	5
54778	intermitted	5
54779	chaboras	5
54780	kavan	5
54781	spinsterhood	5
54782	duos	5
54783	tr	5
54784	pillion	5
54785	fleeces	5
54786	debilitated	5
54787	cockcrow	5
54788	tete-a-tetes	5
54789	market-gardeners	5
54790	wagon-house	5
54791	ponine	5
54792	broad-faced	5
54793	regenerate	5
54794	saint-marceau	5
54795	anxious-eyed	5
54796	cyropaedia	5
54797	a-musing	5
54798	hay-harvest	5
54799	salus	5
54800	cadaver	5
54801	arrondissement	5
54802	half-aloud	5
54803	quenches	5
54804	discrepancies	5
54805	murel	5
54806	migrating	5
54807	mimics	5
54808	times-democrat	5
54809	cannoneer	5
54810	dictatorship	5
54811	lobau	5
54812	picton	5
54813	eckhel	5
54814	naow	5
54815	porticoed	5
54816	bank-bill	5
54817	laennec	5
54818	bas-reliefs	5
54819	cock-fight	5
54820	irruptions	5
54821	palettes	5
54822	monet	5
54823	overladen	5
54824	hackett	5
54825	enlivening	5
54826	four-story	5
54827	ninus	5
54828	door-keeper	5
54829	peboan	5
54830	nevelet	5
54831	aesopian	5
54832	orrery	5
54833	wire-netting	5
54834	iamo	5
54835	sapientiae	5
54836	council-fire	5
54837	warra	5
54838	aspasia	5
54839	doct	5
54840	ranter	5
54841	naight	5
54842	servilely	5
54843	armourer	5
54844	rattans	5
54845	nameh	5
54846	consarned	5
54847	stonyshire	5
54848	precentor	5
54849	overloading	5
54850	betel-nut	5
54851	cahors	5
54852	d'artois	5
54853	half-defiant	5
54854	dogcart	5
54855	somethink	5
54856	warrand	5
54857	uncouthness	5
54858	speckless	5
54859	grammarians	5
54860	traordinary	5
54861	forty-sou	5
54862	saint-sulpice	5
54863	mathieu	5
54864	retailing	5
54865	earnin	5
54866	hystaspes	5
54867	awanting	5
54868	1350	5
54869	lothrop	5
54870	redpath	5
54871	anklet	5
54872	haran	5
54873	praus	5
54874	bonapartist	5
54875	ever-recurring	5
54876	ular	5
54877	convic	5
54878	prie-dieu	5
54879	embrun	5
54880	augmentations	5
54881	viscid	5
54882	veteri	5
54883	ceed	5
54884	breastbone	5
54885	water-holes	5
54886	waban	5
54887	usus	5
54888	palpitatingly	5
54889	confiscations	5
54890	billettes	5
54891	steady-eyed	5
54892	1307	5
54893	implacably	5
54894	pseudo	5
54895	minette	5
54896	dimmick	5
54897	kinetoscope	5
54898	field-gun	5
54899	cherchez	5
54900	fui	5
54901	asiat	5
54902	oppapago	5
54903	faribault	5
54904	buckthorn	5
54905	descanted	5
54906	guimpe	5
54907	mindless	5
54908	plautianus	5
54909	derivative	5
54910	mckinley	5
54911	ol	5
54912	swellings	5
54913	9,430	5
54914	savings-bank	5
54915	broad-cloth	5
54916	aerostatics	5
54917	blue-checked	5
54918	aztecan	5
54919	chin-chin	5
54920	pylades	5
54921	adoringly	5
54922	uninfluenced	5
54923	etruria	5
54924	schlegel	5
54925	debaucheries	5
54926	abash	5
54927	tzin	5
54928	mithra	5
54929	mincingly	5
54930	justness	5
54931	clemence	5
54932	bathrobe	5
54933	booing	5
54934	collar-button	5
54935	summus	5
54936	rivetted	5
54937	abbaye	5
54938	mountings	5
54939	geologic	5
54940	episodic	5
54941	sickroom	5
54942	honores	5
54943	poach	5
54944	zeist	5
54945	coal-oil	5
54946	evokes	5
54947	blob	5
54948	creme	5
54949	oss	5
54950	interpolation	5
54951	magus	5
54952	ungry	5
54953	myzell	5
54954	corroding	5
54955	guaranty	5
54956	unburdening	5
54957	flatteringly	5
54958	aloneness	5
54959	saw-pit	5
54960	impugned	5
54961	cassatts	5
54962	accords	5
54963	quinlan	5
54964	soap-suds	5
54965	rackon	5
54966	cosier	5
54967	clock-case	5
54968	theism	5
54969	raumer	5
54970	loach	5
54971	loaches	5
54972	equably	5
54973	clouts	5
54974	harassment	5
54975	roystering	5
54976	lynmouth	5
54977	unwisdom	5
54978	sycophantic	5
54979	suwanee	5
54980	overtly	5
54981	jeffersonville	5
54982	christie	5
54983	gallipot	5
54984	revolutionised	5
54985	citified	5
54986	silver-grey	5
54987	spring-tide	5
54988	jost	5
54989	fair-weather	5
54990	culverin	5
54991	gullible	5
54992	dunster	5
54993	nationally	5
54994	gibbets	5
54995	eventualities	5
54996	eventuality	5
54997	tiffs	5
54998	opinionated	5
54999	vear	5
55000	tenebrous	5
55001	water-cresses	5
55002	vascular	5
55003	lightless	5
55004	refulgent	5
55005	plumbed	5
55006	needham	5
55007	smudges	5
55008	odam	5
55009	zummerzett	5
55010	sledge-hammers	5
55011	bernier	5
55012	perennially	5
55013	dribbled	5
55014	green-covered	5
55015	pill-box	5
55016	masterfully	5
55017	trout-stream	5
55018	dirks	5
55019	talc	5
55020	rusts	5
55021	portraiture	5
55022	leven	5
55023	nilsson	5
55024	vice-royalty	5
55025	britannic	5
55026	possessorship	5
55027	regulus	5
55028	unpowdered	5
55029	pish	5
55030	voluptuously	5
55031	crotchety	5
55032	stomacher	5
55033	step-father	5
55034	orbem	5
55035	fibbing	5
55036	ancestress	5
55037	dumb-waiter	5
55038	footmark	5
55039	pageants	5
55040	descrying	5
55041	perquisite	5
55042	vinous	5
55043	ft.	5
55044	tidily	5
55045	dovetailed	5
55046	hearings	5
55047	misgoverned	5
55048	disproving	5
55049	rizzio	5
55050	augusto	5
55051	weissmann	5
55052	camillus	5
55053	stencilled	5
55054	best-looking	5
55055	cartilage	5
55056	barronneau	5
55057	membranous	5
55058	margherita	5
55059	aras	5
55060	holiday-making	5
55061	3,500	5
55062	ludgate	5
55063	wyat	5
55064	shaughraun	5
55065	l'argent	5
55066	hausberg	5
55067	aneroid	5
55068	unbridgeable	5
55069	graeci	5
55070	brush-wood	5
55071	conifers	5
55072	fore-arms	5
55073	umney	5
55074	winckelkopf	5
55075	brasses	5
55076	jedburgh	5
55077	palled	5
55078	selfridge	5
55079	703	5
55080	minimise	5
55081	porfirio	5
55082	turnspit	5
55083	30d	5
55084	calends	5
55085	poor-spirited	5
55086	stagey	5
55087	bishopsgate	5
55088	hepsibah	5
55089	jimpson	5
55090	half-lifted	5
55091	shrivelling	5
55092	inaccessibility	5
55093	populo	5
55094	trunkful	5
55095	allens	5
55096	englishwomen	5
55097	ball-dresses	5
55098	mecklenburgh	5
55099	unresentful	5
55100	briscambril	5
55101	antes	5
55102	westphalia	5
55103	glorification	5
55104	superiorities	5
55105	hard-pressed	5
55106	missee	5
55107	baliol	5
55108	spiky	5
55109	deaf-mute	5
55110	crown-prince	5
55111	fillin	5
55112	yeats	5
55113	unlovable	5
55114	raisonnee	5
55115	coconuts	5
55116	ganders	5
55117	seeding	5
55118	beggar-child	5
55119	prinked	5
55120	geologists	5
55121	precludes	5
55122	leicestershire	5
55123	840	5
55124	note-case	5
55125	shoeblack	5
55126	horse-litter	5
55127	paddle-wheels	5
55128	aa	5
55129	retorting	5
55130	self-centered	5
55131	693	5
55132	post-master	5
55133	self-delusion	5
55134	qu	5
55135	lime-trees	5
55136	hotel-keepers	5
55137	senatum	5
55138	charlevoix	5
55139	o'hanlon	5
55140	worcestershire	5
55141	suevian	5
55142	finn-ma-coul	5
55143	templemore	5
55144	horsedealer	5
55145	hole-and-corner	5
55146	ducis	5
55147	diplomatique	5
55148	green-shaded	5
55149	consecrates	5
55150	unclasp	5
55151	coffee-shop	5
55152	remake	5
55153	heir-apparent	5
55154	mother-in	5
55155	philosophiques	5
55156	horsa	5
55157	emancipating	5
55158	coty	5
55159	romanly	5
55160	willowy	5
55161	waterspout	5
55162	despitefully	5
55163	mooing	5
55164	israelitish	5
55165	be'ind	5
55166	impassibility	5
55167	diffusive	5
55168	fertilized	5
55169	insensitive	5
55170	cream-coloured	5
55171	nutt	5
55172	struensee	5
55173	lordling	5
55174	restrictive	5
55175	bartering	5
55176	rushy	5
55177	superincumbent	5
55178	abershaw	5
55179	trepidations	5
55180	drolling	5
55181	hoyden	5
55182	strab	5
55183	torosay	5
55184	peaty	5
55185	drow	5
55186	coble	5
55187	arcana	5
55188	drows	5
55189	holston	5
55190	itineraries	5
55191	adulteries	5
55192	711	5
55193	tylwyth	5
55194	rooters	5
55195	gymnast	5
55196	extorting	5
55197	auricular	5
55198	unbosomed	5
55199	garners	5
55200	krestov	5
55201	complicating	5
55202	spartans	5
55203	catechised	5
55204	cloud-boats	5
55205	mandiboy	5
55206	bosville	5
55207	stultify	5
55208	camerfield	5
55209	destructiveness	5
55210	gropings	5
55211	dishabille	5
55212	expliquee	5
55213	cabbie	5
55214	s'long	5
55215	laocoon	5
55216	redowa	5
55217	flyaway	5
55218	bernardus	5
55219	dressing-up	5
55220	lodginghouse	5
55221	gongs	5
55222	writing-book	5
55223	bethy	5
55224	seaports	5
55225	armless	5
55226	laurences	5
55227	heartsease	5
55228	mail-boat	5
55229	onything	5
55230	accruing	5
55231	plumfield	5
55232	state-rooms	5
55233	sympathizes	5
55234	laertes	5
55235	decii	5
55236	citing	5
55237	greatheart	5
55238	galvanised	5
55239	pressive	5
55240	mashuk	5
55241	casings	5
55242	glands	5
55243	mantua-maker	5
55244	pessimists	5
55245	reflux	5
55246	pushkin	5
55247	75,000	5
55248	macadamised	5
55249	a-cold	5
55250	dolce	5
55251	marm	5
55252	whiffle	5
55253	jasaityte	5
55254	hobbledehoy	5
55255	dillingham	5
55256	noct	5
55257	li-mon-eags	5
55258	mast-head	5
55259	laundries	5
55260	stephanus	5
55261	misdemeanour	5
55262	high-necked	5
55263	pearl-grey	5
55264	serait	5
55265	grush	5
55266	hymn-books	5
55267	brahma	5
55268	nitski	5
55269	ooo	5
55270	matic	5
55271	t.e.	5
55272	tambourines	5
55273	mooted	5
55274	vandalic	5
55275	disavow	5
55276	untracked	5
55277	vacillate	5
55278	harpiton	5
55279	customed	5
55280	good-now	5
55281	bundelcund	5
55282	surat	5
55283	stranglers	5
55284	unintellectual	5
55285	securer	5
55286	venedi	5
55287	crisped	5
55288	brenton	5
55289	sailboat	5
55290	copybooks	5
55291	evening-dress	5
55292	charmant	5
55293	englanders	5
55294	herodes	5
55295	gas-burner	5
55296	visaed	5
55297	countersigned	5
55298	fellow-lodger	5
55299	banqueters	5
55300	stop-gap	5
55301	delphin	5
55302	carpi	5
55303	six-pence	5
55304	sommat	5
55305	marcianopolis	5
55306	howsomever	5
55307	onrushing	5
55308	flunkey	5
55309	stereopticon	5
55310	servi	5
55311	subjacent	5
55312	ex-governor	5
55313	demeaning	5
55314	great-nephew	5
55315	well-shaft	5
55316	housewifery	5
55317	hallmark	5
55318	expunge	5
55319	barings	5
55320	machetes	5
55321	baddeley	5
55322	bunion	5
55323	gunmen	5
55324	ciety	5
55325	brochure	5
55326	sprinting	5
55327	flivver	5
55328	suspence	5
55329	pourtrayed	5
55330	infidelities	5
55331	sagamores	5
55332	ampler	5
55333	unimpressive	5
55334	frozen-face	5
55335	ruffianly	5
55336	crucify	5
55337	noisier	5
55338	coquetries	5
55339	infers	5
55340	kris	5
55341	competed	5
55342	facinus	5
55343	eclog	5
55344	tetchy	5
55345	merges	5
55346	clegg	5
55347	n.w.	5
55348	terrorize	5
55349	montreux	5
55350	still-born	5
55351	cripplegate	5
55352	disfranchised	5
55353	jobber	5
55354	hypochondriac	5
55355	ungenial	5
55356	pipe-stem	5
55357	proximate	5
55358	misapprehend	5
55359	moneybags	5
55360	dalley	5
55361	whiskey-and-water	5
55362	vest-pocket	5
55363	breaking-point	5
55364	thry	5
55365	jasok	5
55366	armorica	5
55367	linguae	5
55368	ferociousness	5
55369	grey-eyed	5
55370	wus	5
55371	toiler	5
55372	chatterers	5
55373	swashed	5
55374	deteriorate	5
55375	devastations	5
55376	shiva	5
55377	age-long	5
55378	unfixed	5
55379	bottling	5
55380	mangoes	5
55381	strait-laced	5
55382	weightiest	5
55383	atticae	5
55384	deadliness	5
55385	hothouses	5
55386	madwoman	5
55387	4.30	5
55388	unaccommodating	5
55389	combers	5
55390	bedimmed	5
55391	cobras	5
55392	half-civilized	5
55393	squashes	5
55394	parkson	5
55395	causeways	5
55396	goer	5
55397	dioscurias	5
55398	analyst	5
55399	fogged	5
55400	thudded	5
55401	ikki	5
55402	pityus	5
55403	sambhur	5
55404	reenforcement	5
55405	prusa	5
55406	camelias	5
55407	coomb	5
55408	verbena	5
55409	highball	5
55410	crystallization	5
55411	bookmen	5
55412	warrld	5
55413	maundered	5
55414	slugged	5
55415	alki	5
55416	opprest	5
55417	non-alcoholic	5
55418	sea-rovers	5
55419	square-face	5
55420	woman-hater	5
55421	midair	5
55422	bonin	5
55423	solomons	5
55424	chintzes	5
55425	prefigure	5
55426	weightily	5
55427	faulkner	5
55428	longshoreman	5
55429	sandspit	5
55430	raftsmen	5
55431	complexities	5
55432	wambling	5
55433	fantail	5
55434	intenseness	5
55435	beest	5
55436	oft-times	5
55437	connotations	5
55438	roysterers	5
55439	unanticipated	5
55440	seven-year-old	5
55441	735	5
55442	coinage	5
55443	hurrahing	5
55444	burleson	5
55445	homeliest	5
55446	adulterate	5
55447	water-cart	5
55448	housing	5
55449	intrusting	5
55450	unwontedness	5
55451	earthworm	5
55452	701	5
55453	dizzied	5
55454	pelloutier	5
55455	knead	5
55456	inhales	5
55457	audulf	5
55458	lawing	5
55459	muck-heap	5
55460	long-buried	5
55461	sortie	5
55462	trenched	5
55463	higg	5
55464	great-great-grandfather	5
55465	stagnating	5
55466	goodalricke	5
55467	connive	5
55468	magdalene	5
55469	disorganize	5
55470	peso	5
55471	popper	5
55472	serenaders	5
55473	breslau	5
55474	bewray	5
55475	tempering	5
55476	thanes	5
55477	rifle-shot	5
55478	dry-shod	5
55479	peccadilloes	5
55480	victualled	5
55481	fanfare	5
55482	eatun	5
55483	deprivations	5
55484	sun-down	5
55485	corn-meal	5
55486	repossessed	5
55487	governmental	5
55488	upolu	5
55489	amphibians	5
55490	honeysuckles	5
55491	non-poisonous	5
55492	stanchest	5
55493	beneficiary	5
55494	sways	5
55495	up-ended	5
55496	pine-clad	5
55497	payed	5
55498	westmere	5
55499	walford	5
55500	judaea	5
55501	berenice	5
55502	landfall	5
55503	lotu	5
55504	curis	5
55505	acutest	5
55506	cliffy	5
55507	mersey	5
55508	buncombe	5
55509	nursemaids	5
55510	manu'a	5
55511	pons	5
55512	boot-heel	5
55513	liberte	5
55514	neeshawts	5
55515	periplus	5
55516	appals	5
55517	aureolus	5
55518	634	5
55519	birch-trees	5
55520	arrow-head	5
55521	disregards	5
55522	dew-claws	5
55523	lory	5
55524	young-woman	5
55525	hookah	5
55526	ghost-people	5
55527	divisible	5
55528	storia	5
55529	throe	5
55530	veneti	5
55531	trims	5
55532	tern	5
55533	ootiful	5
55534	quelle	5
55535	green-erin	5
55536	schonau	5
55537	unworn	5
55538	intestinal	5
55539	expository	5
55540	istria	5
55541	vainglory	5
55542	vention	5
55543	scrupulousness	5
55544	sciousness	5
55545	tid	5
55546	margaretha	5
55547	bleaker	5
55548	horridly	5
55549	errantry	5
55550	persecutorum	5
55551	caiaphas	5
55552	breastpocket	5
55553	set-back	5
55554	fano	5
55555	spread-eagled	5
55556	hippopotami	5
55557	grenada	5
55558	uranus	5
55559	unspoilt	5
55560	missals	5
55561	surefooted	5
55562	windshield	5
55563	thundery	5
55564	bandoleer	5
55565	sapristi	5
55566	petko	5
55567	laureate	5
55568	gendarmerie	5
55569	metella	5
55570	mortars	5
55571	southey	5
55572	cosmology	5
55573	lygonani	5
55574	lovegood	5
55575	1135	5
55576	teacheth	5
55577	swallow-tail	5
55578	romilly	5
55579	fitchett	5
55580	1177	5
55581	bumpkin	5
55582	tussocks	5
55583	medicine-men	5
55584	alarm-bell	5
55585	corinne	5
55586	perversions	5
55587	venerable-looking	5
55588	inyan	5
55589	magnifique	5
55590	featherstones	5
55591	soft-footed	5
55592	hocsemius	5
55593	decimated	5
55594	wapaypay	5
55595	maces	5
55596	infatuations	5
55597	cereals	5
55598	nominees	5
55599	councilor	5
55600	refunded	5
55601	marmo	5
55602	palma	5
55603	councilors	5
55604	vae	5
55605	piney	5
55606	kearny	5
55607	kaf	5
55608	baluz	5
55609	eminences	5
55610	reformations	5
55611	chadozee	5
55612	guichard	5
55613	georgic	5
55614	quires	5
55615	causal	5
55616	gothland	5
55617	totten	5
55618	frilling	5
55619	inharmonious	5
55620	wamedee	5
55621	conservatories	5
55622	undoubtingly	5
55623	blood-vessels	5
55624	valuing	5
55625	breaking-up	5
55626	kangiska	5
55627	vesalius	5
55628	heavy-armed	5
55629	nawakewee	5
55630	assegais	5
